case_id,frame,trace_index,stage_route_index,stage_label,player_x,player_y,bombs,power,observed_bomb_cost,post_hit_bomb_stock_decrease,deathbomb_requested,active_bullets,active_lasers,active_items,pipeline_clearance_at_hit,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,action_lag,action,nearest_bullet_slot,nearest_bullet_clearance,nearest_laser_slot,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,spell_id,spell_name,spell_attribution_status
LUN-S5-F159258-T1,159258,0,5,Stage 5,210.4000244140625,216.3006591796875,3.0,3.0,0.0,0.0,False,338,0,0,-2.262318968772888,-2.262318968772888,,10,right+deadline_hold,1222,2.0883292067846,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,19,0,,action_lag_over_model,111,懶惰「生神停止(マインドストッパー)」,resolved_live_spell_state
LUN-S5-F159983-T1,159983,0,5,Stage 5,190.64718627929688,171.4444580078125,3.0,1.0,0.0,0.0,False,346,0,0,0.19656077027320862,0.19656077027320862,,7,down_fast+deadline_hold,21,-1.5995025634765625,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,8,0,,action_lag_over_model;fast_mode,111,懶惰「生神停止(マインドストッパー)」,resolved_live_spell_state
LUN-S5-F160394-T1,160394,0,5,Stage 5,175.8999786376953,206.10067749023438,3.0,1.0,0.0,0.0,False,339,0,0,3.3567402362823486,-0.3080589771270752,,9,up_left_fast+deadline_hold,675,-1.7233123779296875,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,10,0,,action_lag_over_model;fast_mode,111,懶惰「生神停止(マインドストッパー)」,resolved_live_spell_state
LUN-S5-F161167-T1,161167,0,5,Stage 5,193.78643798828125,215.5635528564453,3.0,0.0,0.0,0.0,False,336,0,0,0.4364471435546875,-0.6318359375,,10,stay+deadline_hold,473,-1.6027984619140625,,,observed_bullet_overlap,late_collision_after_positive_causal_margin,0,0,,action_lag_over_model,111,懶惰「生神停止(マインドストッパー)」,resolved_live_spell_state
LUN-S5-F162140-T1,162140,0,5,Stage 5,268.8670349121094,429.17156982421875,4.0,15.0,1.0,1.0,False,1097,0,0,2.1928957998752594,0.6078193187713623,,4,down_left_fast,526,-1.553375244140625,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,11,0,,playfield_boundary;pool_density_over_1000;fast_mode,115,散符「真実の月(インビジブルフルムーン)」,resolved_live_spell_state
LUN-S5-F163343-T1,163343,0,5,Stage 5,354.57464599609375,432.0,4.0,1.0,1.0,1.0,False,966,0,0,5.212305665016174,0.3606574535369873,,4,left_fast,1362,-1.4366455078125,,,observed_bullet_overlap,late_collision_after_positive_causal_margin,0,0,,playfield_boundary,115,散符「真実の月(インビジブルフルムーン)」,resolved_live_spell_state
LUN-S5-F164302-T1,164302,0,5,Stage 5,125.07037353515625,429.17156982421875,3.0,0.0,0.0,0.0,False,1149,0,0,0.6197419762611389,-0.9715263843536377,,4,up_fast,676,-0.810455322265625,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,5,0,,playfield_boundary;pool_density_over_1000;fast_mode,115,散符「真実の月(インビジブルフルムーン)」,resolved_live_spell_state
LUN-S7-F165485-T1,165485,0,7,Final B / Kaguya,266.35552978515625,432.0,3.0,7.0,0.0,0.0,False,629,0,0,-2.66461181640625,-3.314300537109375,,3,left_fast,538,-0.97808837890625,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,10,0,,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S7-F167409-T1,167409,0,7,Final B / Kaguya,135.75588989257812,375.583984375,3.0,14.0,0.0,0.0,False,573,0,0,-2.5281127989292145,-2.5281127989292145,,4,right_fast,404,-0.05364990234375,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,15,0,,fast_mode,,,no_active_spell_at_hit
LUN-S7-F167957-T1,167957,0,7,Final B / Kaguya,206.45494079589844,432.0,3.0,2.0,0.0,0.0,False,610,0,0,-2.4769043028354645,-2.4769043028354645,,4,up_right,63,1.582275390625,,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,,playfield_boundary;action_lag_over_model,,,no_active_spell_at_hit
LUN-S7-F172607-T1,172607,0,7,Final B / Kaguya,376.0,432.0,4.0,66.0,1.0,1.0,False,385,0,0,-1.0775329619646072,-1.0775329619646072,,7,up_left+deadline_hold,1162,0.908966064453125,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,8,0,,playfield_boundary;action_lag_over_model,,,no_active_spell_at_hit
LUN-S7-F175820-T1,175820,0,7,Final B / Kaguya,376.0,389.93548583984375,4.0,58.0,1.0,1.0,False,484,0,0,3.5955325067043304,3.5955325067043304,,8,up_fast+deadline_hold,1410,16.79985647532273,,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,,playfield_boundary;action_lag_over_model;fast_mode,150,薬符「壺中の大銀河」,resolved_live_spell_state
LUN-S7-F176188-T1,176188,0,7,Final B / Kaguya,73.70071411132812,432.0,4.0,43.0,1.0,1.0,False,596,0,0,-0.9812520742416382,-2.395192503929138,,7,down_left+deadline_hold,518,2.364044189453125,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,8,0,,playfield_boundary;action_lag_over_model,150,薬符「壺中の大銀河」,resolved_live_spell_state
LUN-S7-F176527-T1,176527,0,7,Final B / Kaguya,376.0,432.0,3.0,27.0,0.0,0.0,False,621,0,0,4.276837155222893,0.9643676728010178,,6,left,476,1.120880126953125,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,7,0,,playfield_boundary;action_lag_over_model,150,薬符「壺中の大銀河」,resolved_live_spell_state
LUN-S7-F177180-T1,177180,0,7,Final B / Kaguya,376.0,432.0,4.0,20.0,1.0,1.0,False,672,0,0,-0.5687651038169861,-0.5687651038169861,,6,up,1133,0.43341064453125,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,7,0,,playfield_boundary,150,薬符「壺中の大銀河」,resolved_live_spell_state
LUN-S7-F177690-T1,177690,0,7,Final B / Kaguya,266.2926025390625,376.2119140625,4.0,7.0,1.0,1.0,False,76,0,0,-1.904214322566986,-1.904214322566986,,4,down_right_fast,840,6.16973876953125,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,5,0,,,150,薬符「壺中の大銀河」,resolved_live_spell_state
LUN-S7-F184199-T1,184199,0,7,Final B / Kaguya,376.0,432.0,3.0,3.0,0.0,0.0,False,1088,0,0,0.4901064932346344,-1.1104797422885895,,3,down_fast,1126,-1.710479736328125,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,8,0,,playfield_boundary;pool_density_over_1000;fast_mode,,,no_active_spell_at_hit
LUN-S7-F187012-T1,187012,0,7,Final B / Kaguya,65.35808563232422,432.0,4.0,0.0,1.0,1.0,False,125,235,0,-2.6452306509017944,-2.6452306509017944,,3,up_left_fast,1413,2.981036017556327,46,6.355189564217628,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,8,0,,playfield_boundary,154,神宝「ブリリアントドラゴンバレッタ」,resolved_live_spell_state
LUN-S7-F189189-T1,189189,0,7,Final B / Kaguya,115.69091796875,432.0,3.0,1.0,0.0,0.0,False,112,210,0,-2.1696731597185135,-2.1696731597185135,,4,up_fast,915,1.867645263671875,99,7.329049834880294,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,5,0,,playfield_boundary;fast_mode,154,神宝「ブリリアントドラゴンバレッタ」,resolved_live_spell_state
LUN-S7-F202010-T1,202010,0,7,Final B / Kaguya,376.0,432.0,3.0,1.0,0.0,0.0,False,645,0,0,-3.9491330087184906,-3.9491330087184906,,3,up_fast,496,1.034210205078125,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,7,0,,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S7-F205638-T1,205638,0,7,Final B / Kaguya,371.1209716796875,427.4000244140625,3.0,2.0,0.0,0.0,False,530,32,0,0.02314472198486328,-1.4361630380153656,,2,down,199,-2.1533203125,24,1.118332099145106,observed_bullet_overlap,robust_action_set_exhausted_before_hit,8,0,,,162,神宝「サラマンダーシールド」,resolved_live_spell_state
LUN-S7-F206163-T1,206163,0,7,Final B / Kaguya,8.0,432.0,3.0,0.0,0.0,0.0,False,576,28,0,-2.7721548080444336,-2.7721548080444336,,2,down_right_fast,1459,25.95041903815446,2,0.7078199251924389,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,6,0,,playfield_boundary;fast_mode,162,神宝「サラマンダーシールド」,resolved_live_spell_state
